motif_id,document_id,chapter_id,chapter_number,paragraph_id,paragraph_number,sentence_id,sentence_number,surface_text,motif_key,motif_type,subtype,char_start,char_end,start_token_id,end_token_id,start_token_number,end_token_number,priority,source,notes
hongloumeng_mo0010947,hongloumeng,hongloumeng_ch075,75,hongloumeng_p01997,2,hongloumeng_s029725,15,茶,motif_tea,飲食,茶,9,10,hongloumeng_t0414545,hongloumeng_t0414545,9,9,70,motif_rule,日常、品味、空間交往。
hongloumeng_mo0010948,hongloumeng,hongloumeng_ch075,75,hongloumeng_p01998,3,hongloumeng_s029758,33,病,motif_illness,身體,疾病,9,10,hongloumeng_t0414904,hongloumeng_t0414904,10,10,85,motif_rule,身體、命運、情感消耗。
hongloumeng_mo0010949,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02000,5,hongloumeng_s029770,1,茶,motif_tea,飲食,茶,14,15,hongloumeng_t0415075,hongloumeng_t0415075,11,11,70,motif_rule,日常、品味、空間交往。
hongloumeng_mo0010950,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02000,5,hongloumeng_s029772,3,病,motif_illness,身體,疾病,19,20,hongloumeng_t0415096,hongloumeng_t0415096,16,16,85,motif_rule,身體、命運、情感消耗。
hongloumeng_mo0010951,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02000,5,hongloumeng_s029773,4,病,motif_illness,身體,疾病,2,3,hongloumeng_t0415100,hongloumeng_t0415100,3,3,85,motif_rule,身體、命運、情感消耗。
hongloumeng_mo0010952,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02000,5,hongloumeng_s029783,14,白,motif_white,顏色,白色,27,28,hongloumeng_t0415235,hongloumeng_t0415235,22,22,75,motif_rule,潔淨、喪亡、雪色等語境。
hongloumeng_mo0010953,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02002,7,hongloumeng_s029816,13,病,motif_illness,身體,疾病,16,17,hongloumeng_t0415586,hongloumeng_t0415586,10,10,85,motif_rule,身體、命運、情感消耗。
hongloumeng_mo0010954,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02003,8,hongloumeng_s029831,5,病,motif_illness,身體,疾病,9,10,hongloumeng_t0415748,hongloumeng_t0415748,9,9,85,motif_rule,身體、命運、情感消耗。
hongloumeng_mo0010955,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02003,8,hongloumeng_s029835,9,月,motif_moon,自然,月,16,17,hongloumeng_t0415780,hongloumeng_t0415780,12,12,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0010956,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02003,8,hongloumeng_s029835,9,月,motif_moon,自然,月,21,22,hongloumeng_t0415782,hongloumeng_t0415782,14,14,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0010957,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02003,8,hongloumeng_s029838,12,風,motif_wind,自然,風,17,18,hongloumeng_t0415810,hongloumeng_t0415810,13,13,70,motif_rule,
hongloumeng_mo0010958,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02003,8,hongloumeng_s029840,14,月,motif_moon,自然,月,15,16,hongloumeng_t0415827,hongloumeng_t0415827,12,12,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0010959,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02004,9,hongloumeng_s029859,19,書,motif_book,文藝,書,1,2,hongloumeng_t0416050,hongloumeng_t0416050,1,1,55,motif_rule,高歧義，保守使用。
hongloumeng_mo0010960,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02005,10,hongloumeng_s029870,3,紅,motif_red,顏色,紅色,11,12,hongloumeng_t0416178,hongloumeng_t0416178,11,11,80,motif_rule,紅樓、女兒、繁華、情感色彩。
hongloumeng_mo0010961,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02005,10,hongloumeng_s029872,5,風,motif_wind,自然,風,25,26,hongloumeng_t0416211,hongloumeng_t0416211,22,22,70,motif_rule,
hongloumeng_mo0010962,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02005,10,hongloumeng_s029872,5,玉,motif_jade,物象,玉石,35,36,hongloumeng_t0416217,hongloumeng_t0416217,28,28,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0010963,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02005,10,hongloumeng_s029892,25,白,motif_white,顏色,白色,26,27,hongloumeng_t0416430,hongloumeng_t0416430,22,22,75,motif_rule,潔淨、喪亡、雪色等語境。
hongloumeng_mo0010964,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02007,12,hongloumeng_s029938,5,白,motif_white,顏色,白色,1,2,hongloumeng_t0417088,hongloumeng_t0417088,2,2,75,motif_rule,潔淨、喪亡、雪色等語境。
hongloumeng_mo0010965,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02007,12,hongloumeng_s029938,5,白,motif_white,顏色,白色,2,3,hongloumeng_t0417088,hongloumeng_t0417088,2,2,75,motif_rule,潔淨、喪亡、雪色等語境。
hongloumeng_mo0010966,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02007,12,hongloumeng_s029939,6,香,motif_fragrance,感官,香氣,5,6,hongloumeng_t0417127,hongloumeng_t0417127,4,4,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0010967,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02007,12,hongloumeng_s029941,8,柳,motif_willow,花木,柳,32,33,hongloumeng_t0417173,hongloumeng_t0417173,23,23,75,motif_rule,春景、女性、離別意象。
hongloumeng_mo0010968,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02007,12,hongloumeng_s029941,8,花,motif_flower,花木,泛花,34,35,hongloumeng_t0417173,hongloumeng_t0417173,23,23,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0010969,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02008,13,hongloumeng_s029944,1,月,motif_moon,自然,月,3,4,hongloumeng_t0417241,hongloumeng_t0417241,4,4,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0010970,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02008,13,hongloumeng_s029945,2,玉,motif_jade,物象,玉石,12,13,hongloumeng_t0417287,hongloumeng_t0417287,10,10,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0010971,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02009,14,hongloumeng_s029946,1,酒,motif_wine,飲食,酒,34,35,hongloumeng_t0417333,hongloumeng_t0417333,26,26,70,motif_rule,宴飲與情境。
hongloumeng_mo0010972,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02009,14,hongloumeng_s029947,2,月,motif_moon,自然,月,4,5,hongloumeng_t0417343,hongloumeng_t0417343,2,2,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0010973,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02009,14,hongloumeng_s029952,7,酒,motif_wine,飲食,酒,27,28,hongloumeng_t0417444,hongloumeng_t0417444,20,20,70,motif_rule,宴飲與情境。
hongloumeng_mo0010974,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02009,14,hongloumeng_s029952,7,花,motif_flower,花木,泛花,32,33,hongloumeng_t0417447,hongloumeng_t0417447,23,23,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0010975,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02009,14,hongloumeng_s029952,7,柳,motif_willow,花木,柳,34,35,hongloumeng_t0417447,hongloumeng_t0417447,23,23,75,motif_rule,春景、女性、離別意象。
hongloumeng_mo0010976,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02009,14,hongloumeng_s029952,7,酒,motif_wine,飲食,酒,52,53,hongloumeng_t0417462,hongloumeng_t0417462,38,38,70,motif_rule,宴飲與情境。
hongloumeng_mo0010977,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02010,15,hongloumeng_s029958,2,酒,motif_wine,飲食,酒,14,15,hongloumeng_t0417603,hongloumeng_t0417603,12,12,70,motif_rule,宴飲與情境。
hongloumeng_mo0010978,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02010,15,hongloumeng_s029958,2,玉,motif_jade,物象,玉石,23,24,hongloumeng_t0417609,hongloumeng_t0417609,18,18,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0010979,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02010,15,hongloumeng_s029967,11,酒,motif_wine,飲食,酒,14,15,hongloumeng_t0417722,hongloumeng_t0417722,12,12,70,motif_rule,宴飲與情境。
hongloumeng_mo0010980,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02010,15,hongloumeng_s029967,11,酒,motif_wine,飲食,酒,19,20,hongloumeng_t0417726,hongloumeng_t0417726,16,16,70,motif_rule,宴飲與情境。
hongloumeng_mo0010981,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02010,15,hongloumeng_s029973,17,酒,motif_wine,飲食,酒,5,6,hongloumeng_t0417822,hongloumeng_t0417822,5,5,70,motif_rule,宴飲與情境。
hongloumeng_mo0010982,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02010,15,hongloumeng_s029975,19,風,motif_wind,自然,風,4,5,hongloumeng_t0417836,hongloumeng_t0417836,3,3,70,motif_rule,
hongloumeng_mo0010983,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02010,15,hongloumeng_s029977,21,酒,motif_wine,飲食,酒,3,4,hongloumeng_t0417846,hongloumeng_t0417846,3,3,70,motif_rule,宴飲與情境。
hongloumeng_mo0010984,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02010,15,hongloumeng_s029978,22,酒,motif_wine,飲食,酒,17,18,hongloumeng_t0417862,hongloumeng_t0417862,13,13,70,motif_rule,宴飲與情境。
hongloumeng_mo0010985,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02010,15,hongloumeng_s029983,27,酒,motif_wine,飲食,酒,6,7,hongloumeng_t0417934,hongloumeng_t0417934,7,7,70,motif_rule,宴飲與情境。
hongloumeng_mo0010986,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02010,15,hongloumeng_s029987,31,香,motif_fragrance,感官,香氣,6,7,hongloumeng_t0417966,hongloumeng_t0417966,4,4,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0010987,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02010,15,hongloumeng_s029987,31,玉,motif_jade,物象,玉石,8,9,hongloumeng_t0417966,hongloumeng_t0417966,4,4,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0010988,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02010,15,hongloumeng_s029988,32,酒,motif_wine,飲食,酒,4,5,hongloumeng_t0417979,hongloumeng_t0417979,5,5,70,motif_rule,宴飲與情境。
hongloumeng_mo0010989,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02011,16,hongloumeng_s029993,1,酒,motif_wine,飲食,酒,5,6,hongloumeng_t0418028,hongloumeng_t0418028,5,5,70,motif_rule,宴飲與情境。
hongloumeng_mo0010990,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02011,16,hongloumeng_s030004,12,花,motif_flower,花木,泛花,3,4,hongloumeng_t0418147,hongloumeng_t0418147,3,3,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0010991,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02011,16,hongloumeng_s030004,12,花,motif_flower,花木,泛花,12,13,hongloumeng_t0418154,hongloumeng_t0418154,10,10,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0010992,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02011,16,hongloumeng_s030010,18,花,motif_flower,花木,泛花,26,27,hongloumeng_t0418262,hongloumeng_t0418262,22,22,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0010993,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02011,16,hongloumeng_s030012,20,酒,motif_wine,飲食,酒,4,5,hongloumeng_t0418280,hongloumeng_t0418280,4,4,70,motif_rule,宴飲與情境。
hongloumeng_mo0010994,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02012,17,hongloumeng_s030017,5,酒,motif_wine,飲食,酒,19,20,hongloumeng_t0418355,hongloumeng_t0418355,17,17,70,motif_rule,宴飲與情境。
hongloumeng_mo0010995,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02012,17,hongloumeng_s030020,8,白,motif_white,顏色,白色,7,8,hongloumeng_t0418377,hongloumeng_t0418377,6,6,75,motif_rule,潔淨、喪亡、雪色等語境。
hongloumeng_mo0010996,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02013,18,hongloumeng_s030034,2,月,motif_moon,自然,月,4,5,hongloumeng_t0418567,hongloumeng_t0418567,4,4,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0010997,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02013,18,hongloumeng_s030040,8,酒,motif_wine,飲食,酒,36,37,hongloumeng_t0418658,hongloumeng_t0418658,25,25,70,motif_rule,宴飲與情境。
hongloumeng_mo0010998,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02013,18,hongloumeng_s030043,11,病,motif_illness,身體,疾病,7,8,hongloumeng_t0418675,hongloumeng_t0418675,4,4,85,motif_rule,身體、命運、情感消耗。
hongloumeng_mo0010999,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02013,18,hongloumeng_s030046,14,酒,motif_wine,飲食,酒,29,30,hongloumeng_t0418729,hongloumeng_t0418729,22,22,70,motif_rule,宴飲與情境。
hongloumeng_mo0011000,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030063,1,綠,motif_green,顏色,綠色,37,38,hongloumeng_t0418929,hongloumeng_t0418929,28,28,70,motif_rule,服色、植物、空間色彩。
hongloumeng_mo0011001,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030063,1,芙蓉,motif_hibiscus,花木,芙蓉,48,50,hongloumeng_t0418937,hongloumeng_t0418937,36,36,90,motif_rule,晴雯等相關意象。
hongloumeng_mo0011002,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030063,1,酒,motif_wine,飲食,酒,61,62,hongloumeng_t0418944,hongloumeng_t0418944,43,43,70,motif_rule,宴飲與情境。
hongloumeng_mo0011003,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030063,1,月,motif_moon,自然,月,66,67,hongloumeng_t0418947,hongloumeng_t0418947,46,46,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0011004,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030064,2,風,motif_wind,自然,風,8,9,hongloumeng_t0418955,hongloumeng_t0418955,7,7,70,motif_rule,
hongloumeng_mo0011005,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030064,2,月,motif_moon,自然,月,10,11,hongloumeng_t0418955,hongloumeng_t0418955,7,7,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0011006,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030066,4,酒,motif_wine,飲食,酒,6,7,hongloumeng_t0418997,hongloumeng_t0418997,6,6,70,motif_rule,宴飲與情境。
hongloumeng_mo0011007,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030066,4,紫,motif_purple,顏色,紫色,19,20,hongloumeng_t0419008,hongloumeng_t0419008,17,17,70,motif_rule,服色、身份、空間色彩。
hongloumeng_mo0011008,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030066,4,竹,motif_bamboo,花木,竹,20,21,hongloumeng_t0419008,hongloumeng_t0419008,17,17,75,motif_rule,瀟湘館與清雅意象。
hongloumeng_mo0011009,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030066,4,花,motif_flower,花木,泛花,31,32,hongloumeng_t0419017,hongloumeng_t0419017,26,26,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0011010,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030066,4,曲,motif_song_drama,文藝,曲,33,34,hongloumeng_t0419018,hongloumeng_t0419018,27,27,70,motif_rule,戲曲、歌曲、曲文。
hongloumeng_mo0011011,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030068,6,酒,motif_wine,飲食,酒,11,12,hongloumeng_t0419045,hongloumeng_t0419045,9,9,70,motif_rule,宴飲與情境。
hongloumeng_mo0011012,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030069,7,茶,motif_tea,飲食,茶,6,7,hongloumeng_t0419053,hongloumeng_t0419053,4,4,70,motif_rule,日常、品味、空間交往。
hongloumeng_mo0011013,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030079,17,風,motif_wind,自然,風,10,11,hongloumeng_t0419166,hongloumeng_t0419166,8,8,70,motif_rule,
hongloumeng_mo0011014,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030081,19,風,motif_wind,自然,風,3,4,hongloumeng_t0419186,hongloumeng_t0419186,3,3,70,motif_rule,
hongloumeng_mo0011015,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030081,19,月,motif_moon,自然,月,17,18,hongloumeng_t0419196,hongloumeng_t0419196,13,13,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0011016,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02014,19,hongloumeng_s030083,21,酒,motif_wine,飲食,酒,2,3,hongloumeng_t0419212,hongloumeng_t0419212,1,1,70,motif_rule,宴飲與情境。
hongloumeng_mo0011017,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02015,20,hongloumeng_s030090,3,玉,motif_jade,物象,玉石,4,5,hongloumeng_t0419338,hongloumeng_t0419338,3,3,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0011018,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02015,20,hongloumeng_s030101,14,月,motif_moon,自然,月,7,8,hongloumeng_t0419456,hongloumeng_t0419456,6,6,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0011019,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02015,20,hongloumeng_s030103,16,月,motif_moon,自然,月,1,2,hongloumeng_t0419474,hongloumeng_t0419474,2,2,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0011020,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02015,20,hongloumeng_s030106,19,雨,motif_rain,自然,雨,5,6,hongloumeng_t0419519,hongloumeng_t0419519,4,4,70,motif_rule,
hongloumeng_mo0011021,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02015,20,hongloumeng_s030108,21,月,motif_moon,自然,月,3,4,hongloumeng_t0419531,hongloumeng_t0419531,3,3,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0011022,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02015,20,hongloumeng_s030108,21,香,motif_fragrance,感官,香氣,13,14,hongloumeng_t0419539,hongloumeng_t0419539,11,11,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0011023,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02015,20,hongloumeng_s030109,22,玉,motif_jade,物象,玉石,9,10,hongloumeng_t0419549,hongloumeng_t0419549,8,8,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0011024,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02016,21,hongloumeng_s030111,2,月,motif_moon,自然,月,4,5,hongloumeng_t0419577,hongloumeng_t0419577,3,3,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0011025,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02016,21,hongloumeng_s030111,2,香,motif_fragrance,感官,香氣,11,12,hongloumeng_t0419582,hongloumeng_t0419582,8,8,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0011026,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02016,21,hongloumeng_s030111,2,風,motif_wind,自然,風,15,16,hongloumeng_t0419586,hongloumeng_t0419586,12,12,70,motif_rule,
hongloumeng_mo0011027,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02016,21,hongloumeng_s030113,4,月,motif_moon,自然,月,2,3,hongloumeng_t0419609,hongloumeng_t0419609,2,2,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0011028,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02016,21,hongloumeng_s030113,4,香,motif_fragrance,感官,香氣,9,10,hongloumeng_t0419613,hongloumeng_t0419613,6,6,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0011029,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02016,21,hongloumeng_s030115,6,香,motif_fragrance,感官,香氣,5,6,hongloumeng_t0419629,hongloumeng_t0419629,3,3,75,motif_rule,女性、空間、物件命名常見。
hongloumeng_mo0011030,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02016,21,hongloumeng_s030117,8,月,motif_moon,自然,月,2,3,hongloumeng_t0419644,hongloumeng_t0419644,2,2,85,motif_rule,夜、情感、詩性場景。
hongloumeng_mo0011031,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02016,21,hongloumeng_s030120,11,茶,motif_tea,飲食,茶,9,10,hongloumeng_t0419676,hongloumeng_t0419676,7,7,70,motif_rule,日常、品味、空間交往。
hongloumeng_mo0011032,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02017,22,hongloumeng_s030125,5,石,motif_stone,物象,石,2,3,hongloumeng_t0419711,hongloumeng_t0419711,3,3,70,motif_rule,石頭記、頑石神話。
hongloumeng_mo0011033,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02017,22,hongloumeng_s030125,5,竹,motif_bamboo,花木,竹,10,11,hongloumeng_t0419717,hongloumeng_t0419717,9,9,75,motif_rule,瀟湘館與清雅意象。
hongloumeng_mo0011034,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02017,22,hongloumeng_s030132,12,玉,motif_jade,物象,玉石,31,32,hongloumeng_t0419864,hongloumeng_t0419864,20,20,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0011035,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02017,22,hongloumeng_s030141,21,玉,motif_jade,物象,玉石,4,5,hongloumeng_t0419993,hongloumeng_t0419993,3,3,80,motif_rule,通靈寶玉、賈寶玉、玉石物件需依上下文判斷。
hongloumeng_mo0011036,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02018,23,hongloumeng_s030142,1,花,motif_flower,花木,泛花,8,9,hongloumeng_t0420017,hongloumeng_t0420017,7,7,65,motif_rule,泛稱花，需注意高頻與歧義。
hongloumeng_mo0011037,hongloumeng,hongloumeng_ch075,75,hongloumeng_p02018,23,hongloumeng_s030142,1,花,motif_flower,花木,泛花,21,22,hongloumeng_t0420027,hongloumeng_t0420027,17,17,65,motif_rule,泛稱花，需注意高頻與歧義。
